,aveMean,aveSal,coordinates,image,label,maxMean,maxSal,medDepth,medMean,medSal,minMean,minSal,obj_size,stdMean,stdSal,occluded
2438,3.105889398,0.058979281,"[[0.0, 439.62], [53.0, 420.4], [97.58, 405.77], [125.22, 423.82], [150.04, 479.66], [180.83, 571.1], [242.2, 589.77], [351.01, 606.18], [514.75, 620.22], [531.67, 647.41], [559.87, 654.74], [621.92, 656.49], [645.04, 653.62], [670.99, 659.26], [699.19, 672.28], [748.83, 676.74], [760.11, 655.93], [796.77, 633.31], [823.28, 625.98], [880.93, 605.78], [948.61, 580.97], [972.86, 582.09], [1024.0, 592.25], [1024.0, 768.0], [0.0, 768.0], [0.0, 439.62]]",target_marsh,plant,3.974278378,0.255114585,0.1882353,3.105889398,0.058979281,1.833333333,0,0.234006246,0.322703116,0.053865817,1
2439,3.48868594,0.340703041,"[[740.74, 471.33], [726.25, 304.86], [727.5, 279.24], [735.65, 278.61], [749.04, 395.77], [755.58, 470.62], [740.74, 471.33]]",target_marsh,tree,4.335527529,0.446349499,0.2627451,3.48868594,0.340703041,3.022151458,0.236184661,0.00363795,0.261202095,0.068018026,0
2440,3.872189599,0.496193924,"[[483.52, 367.31], [498.73, 375.24], [500.32, 374.99], [498.51, 293.39], [497.83, 268.48], [487.85, 272.53], [486.72, 281.6], [484.91, 329.91], [485.81, 335.57], [483.52, 367.31]]",target_marsh,tree,4.437345186,0.534322411,0.25490198,3.872189599,0.496193924,3.440175473,0.400577591,0.001942952,0.303328589,0.033539857,0
2441,3.126037629,0.347784796,"[[70.33, 295.24], [64.23, 258.69], [104.84, 220.11], [135.98, 196.42], [169.15, 195.75], [212.46, 201.84], [238.18, 212.67], [212.46, 286.44], [161.7, 333.15], [148.16, 343.3], [142.75, 357.51], [115.0, 454.3], [113.64, 527.4], [104.17, 529.43], [99.43, 390.0], [62.2, 331.79], [70.33, 295.24]]",target_marsh,plant,4.07859802,0.84635949,0.21568628,3.126037629,0.347784796,2.562197909,0.093243383,0.030612946,0.391131879,0.170918455,1
2442,4.086398679,0.478488877,"[[561.21, 423.72], [565.25, 307.48], [567.94, 237.87], [564.16, 231.83], [561.51, 236.36], [558.49, 351.99], [554.86, 423.8], [561.21, 423.72]]",target_marsh,tree,4.531473743,0.54750112,0.27450982,4.086398679,0.478488877,3.297465047,0.313142729,0.001692454,0.326017739,0.07598559,0
2443,4.124500494,0.523871743,"[[598.7, 386.1], [600.02, 297.46], [602.63, 228.91], [611.47, 241.97], [607.23, 385.92], [598.7, 386.1]]",target_marsh,tree,4.468325492,0.572783775,0.29803923,4.124500494,0.523871743,3.481363719,0.394315786,0.001988729,0.239526052,0.039158743,0
2444,3.353012958,0.131783884,"[[808.5, 0.0], [849.11, 20.64], [829.88, 53.92], [808.5, 69.72], [797.78, 113.15], [803.43, 152.63], [790.45, 143.04], [772.4, 140.79], [743.58, 149.25], [743.07, 169.55], [776.29, 187.04], [817.53, 216.37], [853.06, 211.29], [861.24, 244.68], [893.16, 277.23], [934.51, 291.5], [937.1, 326.8], [874.1, 428.9], [873.6, 484.9], [1024.0, 576.5], [1024.0, 0.0], [808.5, 0.0]]",target_marsh,tree,4.118962413,0.654262073,0.25490198,3.353012958,0.131783884,2.402086602,0.001298128,0.114683787,0.36589184,0.148204673,0
2445,3.15486596,0.238299152,"[[622.07, 577.94], [656.52, 561.39], [676.02, 541.44], [716.37, 527.39], [757.62, 519.68], [790.94, 536.45], [827.01, 553.59], [874.07, 567.46], [964.92, 579.16], [1024.0, 588.14], [1024.0, 384.85], [829.21, 367.44], [756.01, 363.82], [695.94, 352.26], [556.76, 352.03], [327.87, 354.27], [165.56, 358.13], [103.32, 362.0], [0.0, 378.32], [0.0, 598.06], [177.19, 548.83], [263.87, 562.7], [313.18, 560.82], [335.66, 553.45], [341.31, 543.44], [373.81, 527.36], [432.3, 540.31], [441.34, 565.67], [461.29, 585.85], [504.36, 579.95], [622.07, 577.94]]",target_marsh,plants,4.1968744,0.529979749,0.20392157,3.15486596,0.238299152,2.188492931,0.00976423,0.262145996,0.351991741,0.115119387,1
2446,3.179402084,0.0902901,"[[461.07, 584.94], [505.75, 580.2], [576.14, 578.17], [622.77, 578.17], [655.26, 562.6], [676.99, 540.94], [695.2, 535.53], [726.33, 524.02], [757.53, 519.96], [775.07, 528.76], [827.18, 553.8], [867.18, 565.99], [919.78, 572.42], [1024.0, 587.85], [1024.0, 768.0], [0.0, 768.0], [0.0, 597.39], [178.15, 548.05], [261.81, 562.67], [314.6, 560.23], [335.4, 552.9], [341.4, 543.18], [373.08, 527.74], [406.38, 533.43], [432.37, 540.74], [442.12, 567.54], [461.07, 584.94]]",target_marsh,water,3.974278378,0.384796777,0.16862746,3.179402084,0.0902901,1.833333333,0,0.269521077,0.296850906,0.081004803,1
2447,3.553908695,0.318147689,"[[0.0, 211.35], [39.77, 227.14], [113.66, 249.7], [173.44, 252.58], [221.95, 258.22], [269.33, 266.12], [346.04, 260.98], [400.19, 256.47], [483.67, 263.3], [650.6, 259.4], [667.2, 254.4], [750.8, 258.3], [818.4, 213.8], [943.03, 195.44], [1024.0, 190.65], [1024.0, 384.34], [840.03, 368.04], [758.81, 364.03], [695.64, 352.19], [574.93, 352.19], [436.68, 352.08], [302.27, 355.46], [126.74, 358.9], [0.0, 377.23], [0.0, 211.35]]",target_marsh,trees,4.544550999,0.775391408,0.24705882,3.553908695,0.318147689,2.424733685,0.019577355,0.155564626,0.462633566,0.177959853,1
2448,2.958433401,0.18339004,"[[627.17, 605.69], [673.75, 602.45], [716.01, 611.33], [755.07, 606.16], [775.9, 599.4], [765.88, 722.31], [765.27, 767.81], [623.83, 768.0], [627.17, 605.69]]",target_courtroom,chair,3.716093575,0.552688879,0.09019608,2.958433401,0.18339004,2.252817398,0.020410326,0.029834747,0.306474491,0.144437586,0
2449,3.190829994,0.623687659,"[[394.7, 273.0], [758.9, 277.9], [767.1, 459.4], [351.08, 453.51], [354.78, 315.5], [358.78, 279.83], [394.7, 273.0]]",target_courtroom,table,4.399121337,0.950552809,0.49803922,3.190829994,0.623687659,2.193899095,0.422139473,0.094848633,0.474575428,0.131770387,1
2450,3.466107184,0.123887647,"[[338.0, 40.58], [348.07, 56.88], [363.03, 75.95], [370.92, 81.39], [385.06, 81.9], [398.12, 74.59], [415.8, 47.66], [415.8, 40.29], [410.9, 34.03], [396.49, 27.5], [378.53, 24.26], [379.08, 0.0], [376.36, 0.0], [375.27, 23.45], [357.86, 25.05], [346.98, 27.5], [339.36, 34.03], [338.0, 40.58]]",target_courtroom,ceiling_light,3.593702375,0.200150611,0.85490197,3.466107184,0.123887647,3.25819544,0.054981754,0.004252116,0.072439228,0.033623952,0
2451,2.958327257,0.104046285,"[[112.56, 40.86], [123.44, 61.26], [136.5, 79.48], [156.35, 90.09], [173.76, 87.1], [186.82, 74.59], [200.69, 56.09], [194.98, 46.84], [183.55, 40.58], [159.34, 33.78], [159.07, 0.0], [155.26, 0.0], [155.26, 31.88], [131.87, 31.61], [116.64, 35.14], [112.56, 40.86]]",target_courtroom,ceiling_light,3.277323672,0.196611814,0.72156864,2.958327257,0.104046285,2.594435246,0.040188648,0.004712423,0.148732169,0.036593344,0
2452,3.807805906,0.553240353,"[[524.02, 258.61], [552.98, 258.5], [552.44, 292.06], [525.55, 291.4], [524.02, 258.61]]",target_courtroom,screen,4.012926338,0.628525743,0.76862746,3.807805906,0.553240353,3.661036745,0.496330749,0.001249949,0.078379162,0.029990658,1
2453,2.604653902,0.158843255,"[[813.65, 594.86], [862.94, 600.73], [886.44, 604.65], [898.52, 605.3], [931.82, 597.8], [934.75, 600.73], [928.88, 660.47], [920.36, 736.33], [919.38, 762.44], [921.01, 768.0], [785.6, 768.0], [765.64, 727.51], [775.95, 597.21], [789.8, 602.4], [799.1, 598.78], [813.65, 594.86]]",target_courtroom,chair,3.668986979,0.556307325,0.078431375,2.604653902,0.158843255,2.122657275,0.010191659,0.033342997,0.321512932,0.128934479,0
2454,3.570115001,0.499939443,"[[567.92, 118.76], [564.4, 229.22], [563.22, 313.44], [571.84, 310.69], [578.89, 294.64], [583.59, 281.32], [578.89, 199.06], [573.29, 129.14], [570.7, 114.14], [567.92, 118.76]]",target_courtroom,flag,3.923439325,0.688570062,0.7176471,3.570115001,0.499939443,3.189914883,0.288137864,0.003458659,0.218314361,0.106497724,1
2455,3.294820321,0.684215495,"[[193.05, 408.48], [261.89, 409.84], [255.64, 483.83], [252.92, 512.66], [182.71, 509.13], [193.05, 408.48]]",target_courtroom,screen,3.87240278,0.971604126,0.18431373,3.294820321,0.684215495,2.860982425,0.505362026,0.009223938,0.251865247,0.11853047,0
2456,2.39183116,0.347958481,"[[811.48, 0.0], [698.96, 107.22], [702.53, 397.59], [1024.0, 689.87], [1024.0, 0.0], [811.48, 0.0]]",target_courtroom,wall,3.668312535,0.972851743,0.36862746,2.39183116,0.347958481,1.411765639,0.001318975,0.216231028,0.474626473,0.245979112,1
2457,2.380171025,0.566936425,"[[677.61, 415.12], [752.66, 416.48], [762.72, 514.67], [685.2, 514.95], [677.61, 415.12]]",target_courtroom,screen,2.64395633,0.695892874,0.16078432,2.380171025,0.566936425,2.157512373,0.451025455,0.009736379,0.135014257,0.054650107,0
2458,2.677486684,0.19770239,"[[146.07, 591.2], [160.43, 584.35], [175.12, 577.82], [189.16, 576.84], [264.89, 598.38], [270.43, 601.65], [292.3, 600.34], [291.98, 634.29], [302.75, 642.12], [302.42, 684.56], [297.85, 697.29], [267.01, 738.51], [245.79, 755.49], [219.35, 763.97], [188.34, 763.97], [164.84, 761.36], [155.37, 752.22], [152.76, 713.71], [139.38, 596.85], [146.07, 591.2]]",target_courtroom,chair,3.183518467,0.521294009,0.13333334,2.677486684,0.19770239,2.173964028,0.01729551,0.031122843,0.223442933,0.139302857,0
2459,2.418192407,0.438753638,"[[856.31, 172.5], [933.4, 156.05], [936.22, 360.99], [938.7, 563.2], [855.61, 512.39], [856.31, 172.5]]",target_courtroom,door,3.059198736,0.80542616,0.3647059,2.418192407,0.438753638,1.77079954,0.204324313,0.038654327,0.251930039,0.148371954,1
2460,2.84808179,0.557842773,"[[405.96, 688.54], [411.18, 688.54], [411.18, 697.39], [531.31, 701.3], [537.51, 691.8], [537.38, 573.35], [534.24, 346.13], [530.0, 346.78], [427.83, 347.76], [404.33, 375.83], [404.62, 461.39], [405.96, 688.54]]",target_courtroom,podium,3.93550865,0.950552809,0.38431373,2.84808179,0.557842773,2.059941257,0.100583813,0.059092204,0.391657007,0.194983941,1
2461,3.036818694,0.669297265,"[[756.7, 164.74], [807.71, 144.71], [809.03, 187.39], [809.48, 262.68], [756.78, 259.09], [756.7, 164.74]]",target_courtroom,television,3.657098724,0.785067155,0.43529412,3.036818694,0.669297265,2.424257168,0.488998752,0.007350922,0.339943584,0.073125614,0
2462,3.630750567,0.732880889,"[[466.61, 296.97], [526.46, 296.52], [525.55, 380.39], [464.8, 377.67], [466.61, 296.97]]",target_courtroom,screen,3.973767742,0.88406065,0.48235294,3.630750567,0.732880889,3.386828189,0.539750172,0.006532033,0.122524949,0.099160331,0
2463,3.24503693,0.624690317,"[[205.31, 215.89], [255.6, 215.9], [256.5, 396.7], [205.31, 395.91], [205.31, 215.89]]",target_courtroom,door,4.170641997,0.770878142,0.90588236,3.24503693,0.624690317,2.256130151,0.513157941,0.011885325,0.522994668,0.043912124,1
2464,2.726827515,0.306549397,"[[538.9, 487.04], [541.8, 583.75], [569.49, 583.12], [569.25, 738.94], [574.93, 767.85], [992.8, 768.0], [994.17, 573.33], [869.29, 488.41], [538.9, 487.04]]",target_courtroom,table,3.716093575,0.838069863,0.08235294,2.726827515,0.306549397,1.874647364,0.001609432,0.14833196,0.342631128,0.236219674,1
2465,3.95667978,0.512216834,"[[472.32, 123.78], [477.19, 159.36], [470.53, 296.19], [468.41, 345.97], [478.2, 341.72], [493.87, 281.34], [493.54, 244.13], [485.12, 141.73], [487.57, 129.23], [486.49, 121.62], [482.11, 119.17], [479.41, 118.06], [472.32, 123.78]]",target_courtroom,flag,4.572488864,0.85501641,0.79607844,3.95667978,0.512216834,3.273823837,0.309998776,0.004728953,0.330957316,0.120585589,1
2466,3.308203579,0.404826999,"[[0.0, 430.23], [267.03, 336.22], [298.99, 332.93], [301.34, 430.23], [0.0, 592.11], [0.0, 430.23]]",target_courtroom,table,4.170641997,1,0.3764706,3.308203579,0.404826999,2.669655531,0.021164225,0.051476796,0.343449645,0.279252691,1
2467,3.597644419,0.42796467,"[[218.71, 107.02], [218.58, 127.61], [221.08, 129.05], [237.8, 128.8], [237.46, 107.41], [218.71, 107.02]]",target_courtroom,sign,3.768512337,0.528837056,0.90588236,3.597644419,0.42796467,3.380818187,0.3360125,0.000569661,0.093256439,0.053252548,0
2468,3.024413617,0.123199161,"[[0.0, 0.0], [0.0, 28.4], [202.3, 109.0], [696.97, 106.32], [808.0, 0.0], [0.0, 0.0]]",target_courtroom,ceiling,3.805640589,0.367020156,0.83137256,3.024413617,0.123199161,2.128390064,0.000623739,0.093716939,0.316345094,0.076242489,1
2469,4.102362773,0.602235569,"[[618.8, 255.2], [648.69, 254.41], [649.32, 294.87], [619.88, 294.08], [618.8, 255.2]]",target_courtroom,screen,4.331315416,0.648256663,0.6392157,4.102362773,0.602235569,3.704850435,0.53013851,0.001595815,0.147409355,0.027843854,1
2470,2.97705037,0.135332603,"[[572.21, 41.4], [582.0, 55.82], [596.96, 75.37], [613.55, 80.03], [620.35, 75.95], [635.58, 67.51], [651.63, 36.5], [651.63, 29.7], [641.3, 20.97], [613.28, 18.8], [612.19, 0.0], [609.2, 0.0], [609.47, 18.01], [594.78, 21.82], [582.54, 26.14], [574.65, 32.67], [572.21, 41.4]]",target_courtroom,ceiling_light,3.315642899,0.216295153,0.8862745,2.97705037,0.135332603,2.459245327,0.062448069,0.004566193,0.226655474,0.03694864,0
2471,2.752091691,0.056985816,"[[2.63, 585.57], [14.42, 586.25], [29.15, 593.96], [53.41, 594.41], [77.66, 590.33], [102.14, 590.33], [120.73, 593.05], [127.76, 595.09], [135.92, 612.55], [138.18, 633.18], [157.27, 669.13], [159.63, 768.0], [23.3, 768.0], [18.22, 713.76], [16.34, 678.08], [6.44, 629.8], [0.77, 589.81], [2.63, 585.57]]",target_courtroom,chair,3.126957152,0.300953304,0.14901961,2.752091691,0.056985816,2.133768872,0.000668761,0.030966441,0.195233563,0.055425375,1
2472,3.239124786,0.562124925,"[[202.94, 108.62], [493.19, 108.62], [699.22, 107.33], [702.3, 396.7], [344.15, 402.04], [202.0, 396.95], [202.94, 108.62]]",target_courtroom,wall,4.572488864,0.950552809,0.78431374,3.239124786,0.562124925,2.137877159,0.269554812,0.185597738,0.480097958,0.14286888,1
2473,2.791519573,0.351998074,"[[1024.0, 768.0], [0.0, 768.0], [0.0, 481.86], [98.86, 440.26], [202.28, 396.47], [346.45, 401.86], [570.79, 398.32], [701.99, 396.64], [977.02, 648.93], [1024.0, 692.72], [1024.0, 768.0]]",target_courtroom,floor,4.06618397,1,0.16470589,2.791519573,0.351998074,1.638334533,0,0.411318461,0.357491419,0.268591357,1
2474,2.698150137,0.226128021,"[[0.0, 26.47], [201.23, 108.4], [202.3, 397.2], [0.0, 481.2], [0.0, 26.47]]",target_courtroom,wall,4.156159722,0.662651604,0.7647059,2.698150137,0.226128021,1.562621516,0.001467437,0.096045176,0.705167158,0.18725715,1
2475,2.785379921,0.25712537,"[[0.0, 526.3], [96.97, 475.4], [400.38, 486.11], [401.46, 492.88], [363.39, 563.62], [364.8, 688.7], [374.29, 692.79], [374.01, 708.82], [356.62, 753.42], [350.32, 768.0], [0.0, 768.0], [0.0, 526.3]]",target_courtroom,table,3.398189479,0.824581306,0.14117648,2.785379921,0.25712537,2.102718337,0.000283918,0.133143107,0.242060182,0.233917009,1
2476,3.886351469,0.298861946,"[[737.3, 194.1], [763.43, 192.71], [759.8, 160.74], [735.44, 161.26], [737.3, 194.1]]",target_classroom,drawing,4.001014696,0.411430377,0.8980392,3.886351469,0.298861946,3.691914005,0.229819032,0.001110077,0.077403373,0.041365373,0
2477,3.221944136,0.248045116,"[[634.14, 153.05], [629.61, 161.44], [627.68, 166.54], [627.0, 172.55], [632.33, 177.08], [638.0, 177.53], [642.53, 174.36], [642.87, 166.65], [635.5, 153.51], [634.14, 153.05]]",target_classroom,drawing,3.324272022,0.263365244,0.7607843,3.221944136,0.248045116,3.162436664,0.234038617,0.000362396,0.036333263,0.007282179,0
2478,2.985896637,0.341301928,"[[772.88, 211.37], [768.69, 220.66], [767.33, 229.05], [768.35, 234.37], [771.86, 237.77], [775.72, 240.04], [779.57, 240.61], [782.63, 237.32], [784.44, 233.58], [783.65, 226.67], [777.53, 216.24], [773.9, 210.69], [772.88, 211.37]]",target_classroom,drawing,3.333912516,0.372689236,0.9254902,2.985896637,0.341301928,2.712827721,0.315972265,0.000464122,0.146124059,0.014311112,0
2479,3.390704886,0.16937175,"[[735.95, 112.66], [760.45, 112.96], [759.15, 149.96], [734.25, 147.56], [735.95, 112.66]]",target_classroom,drawing,3.715203414,0.209449396,0.8862745,3.390704886,0.16937175,3.167383469,0.133915715,0.001224518,0.13745438,0.020592359,0
2480,3.03081937,0.035917159,"[[111.16, 24.3], [117.28, 90.13], [156.72, 90.68], [149.24, 22.54], [110.89, 20.63], [111.16, 24.3]]",target_classroom,drawing,3.26478903,0.081895193,0.3764706,3.03081937,0.035917159,2.617795869,0.012224906,0.00352478,0.134287038,0.0168435,0
2481,3.924416523,0.137509861,"[[671.2, 96.4], [674.19, 129.86], [704.11, 129.86], [703.7, 94.09], [671.2, 96.4]]",target_classroom,drawing,3.9979267,0.169130579,0.80784315,3.924416523,0.137509861,3.771380186,0.106579644,0.001425425,0.055030524,0.017301094,0
2482,3.374244384,0.524032193,"[[722.69, 204.04], [733.45, 218.89], [739.01, 225.47], [739.12, 230.79], [733.34, 240.65], [720.65, 253.23], [712.83, 244.51], [706.7, 232.27], [711.01, 221.5], [713.62, 214.13], [722.69, 204.04]]",target_classroom,drawing,3.750075081,0.545871811,0.87058824,3.374244384,0.524032193,3.044904768,0.471329363,0.001252492,0.163362855,0.014616875,0
2483,3.019134574,0.395463589,"[[437.76, 102.76], [438.56, 128.36], [449.66, 133.36], [464.26, 124.66], [464.56, 120.36], [459.86, 96.06], [444.76, 95.86], [437.76, 102.76]]",target_classroom,drawing,3.11373525,0.466762077,0.65882355,3.019134574,0.395463589,2.941693521,0.300580966,0.001103719,0.039838511,0.043122338,0
2484,3.317949043,0.342109533,"[[662.1, 451.9], [671.7, 437.8], [686.9, 440.3], [698.25, 476.36], [702.24, 480.36], [707.65, 500.1], [734.91, 492.34], [754.79, 487.03], [754.67, 473.9], [754.58, 466.52], [755.83, 462.66], [760.93, 460.29], [773.33, 455.96], [782.52, 456.06], [785.63, 458.27], [788.02, 461.67], [791.74, 472.06], [792.82, 478.36], [825.49, 471.54], [831.24, 471.73], [869.6, 485.22], [881.19, 488.58], [881.28, 483.79], [885.09, 475.09], [888.8, 470.18], [897.19, 468.77], [908.19, 470.18], [917.1, 472.88], [921.28, 476.69], [921.68, 503.27], [927.95, 505.2], [927.86, 499.89], [928.45, 493.59], [932.35, 486.09], [936.96, 483.3], [947.56, 482.9], [960.93, 483.48], [971.13, 486.0], [977.97, 490.79], [978.77, 524.5], [1005.32, 533.57], [1005.16, 540.5], [993.03, 543.27], [988.99, 632.77], [987.96, 649.64], [995.52, 698.57], [941.33, 722.78], [879.19, 746.38], [822.1, 768.0], [682.97, 768.0], [649.78, 730.28], [649.17, 690.25], [628.16, 658.32], [641.25, 598.41], [641.14, 573.0], [626.2, 565.9], [627.4, 507.5], [624.4, 497.5], [629.9, 490.7], [652.0, 489.4], [656.5, 485.3], [662.1, 451.9]]",target_classroom,table,4.542648723,0.909440432,0.41568628,3.317949043,0.342109533,1.951291515,0.012635746,0.123378754,0.564575097,0.23010085,0
2485,2.648968192,0.404845099,"[[129.7, 273.1], [179.82, 270.78], [232.64, 267.83], [303.43, 262.74], [304.11, 310.89], [310.74, 424.44], [315.43, 486.03], [319.8, 540.8], [149.5, 561.3], [129.7, 273.1]]",target_classroom,cabinet,3.564987825,0.647919017,0.41960785,2.648968192,0.404845099,2.092813148,0.31201273,0.062283834,0.313908091,0.067578349,1
2486,4.04423962,0.245447841,"[[688.96, 142.31], [691.11, 173.59], [694.85, 187.87], [713.78, 183.11], [709.36, 135.51], [688.96, 142.31]]",target_classroom,drawing,4.14333098,0.349437858,0.8235294,4.04423962,0.245447841,3.822592032,0.181295908,0.001333872,0.068925758,0.042818621,0
2487,3.598610173,0.146174256,"[[647.15, 90.99], [650.14, 140.36], [672.99, 136.82], [669.18, 89.76], [647.15, 90.99]]",target_classroom,drawing,3.794702324,0.198807159,0.78039217,3.598610173,0.146174256,3.363330199,0.100535848,0.001457214,0.110377063,0.0247523,0
2488,3.207588937,0.044518092,"[[163.25, 31.78], [213.98, 32.33], [215.88, 81.02], [165.29, 79.52], [163.25, 31.78]]",target_classroom,drawing,3.488278514,0.079717262,0.39607844,3.207588937,0.044518092,2.943930464,0.021657938,0.00320816,0.094521455,0.014573393,0
2489,1.953723034,0.165411877,"[[158.15, 629.04], [312.13, 593.5], [396.74, 572.18], [462.33, 556.85], [468.12, 556.04], [476.17, 557.19], [485.34, 564.2], [490.69, 572.39], [495.09, 582.23], [508.9, 583.62], [512.08, 584.7], [518.2, 593.71], [523.89, 600.31], [532.48, 608.23], [580.98, 651.88], [593.47, 663.69], [595.09, 672.39], [596.99, 728.06], [598.31, 768.0], [101.56, 768.0], [112.16, 684.95], [121.26, 678.11], [136.42, 656.76], [144.24, 642.17], [158.15, 629.04]]",target_classroom,sofa,2.873313117,0.449855268,0.16470589,1.953723034,0.165411877,1.280501985,0.012547048,0.102527618,0.339063388,0.127436376,0
2490,3.334886178,0.76714457,"[[338.44, 469.39], [341.84, 487.3], [345.13, 504.53], [355.1, 509.18], [381.96, 501.7], [405.54, 497.28], [411.6, 490.4], [414.38, 484.36], [414.7, 476.3], [414.8, 470.2], [406.67, 459.99], [400.21, 455.45], [387.63, 456.81], [368.02, 458.4], [351.14, 461.35], [340.6, 465.2], [339.24, 467.13], [338.44, 469.39]]",target_classroom,supplies,3.492893536,0.809638859,0.5019608,3.334886178,0.76714457,3.026676324,0.675097167,0.004082998,0.102519701,0.023105905,0
2491,2.982604768,0.102644336,"[[460.2, 14.3], [478.44, 0.0], [533.67, 0.0], [552.28, 45.79], [501.75, 93.58], [460.2, 14.3]]",target_classroom,drawing,3.17897231,0.246754704,0.67058825,2.982604768,0.102644336,2.666044502,0.044415684,0.006718953,0.140118432,0.043829302,0
2492,3.44288632,0.745748198,"[[670.86, 424.55], [710.52, 416.84], [710.41, 404.37], [707.12, 389.75], [676.9, 385.4], [649.2, 394.4], [649.32, 415.93], [670.86, 424.55]]",target_classroom,supplies,3.700520361,0.968224207,0.85490197,3.44288632,0.745748198,2.869192282,0.573702604,0.002531687,0.211737249,0.102299092,1
2493,2.951227372,0.268286846,"[[836.92, 118.09], [851.52, 141.39], [836.42, 163.09], [830.02, 170.09], [815.32, 147.19], [820.12, 138.09], [836.92, 118.09]]",target_classroom,drawing,3.177495518,0.30561577,0.9137255,2.951227372,0.268286846,2.794785269,0.217016165,0.001279195,0.084529989,0.020767843,0
2494,2.84759569,0.341717054,"[[634.75, 233.15], [630.55, 244.71], [629.42, 250.26], [629.65, 254.46], [631.91, 258.65], [637.92, 259.22], [641.66, 256.04], [644.15, 251.17], [643.25, 244.48], [636.11, 233.72], [634.75, 233.15]]",target_classroom,drawing,2.911659047,0.35876148,0.7647059,2.84759569,0.341717054,2.80025149,0.321437954,0.000384013,0.027490111,0.009465552,0
2495,3.208894173,0.161908719,"[[780.65, 97.76], [782.05, 153.96], [801.55, 153.66], [800.05, 96.26], [780.65, 97.76]]",target_classroom,drawing,3.568057676,0.217485326,0.90588236,3.208894173,0.161908719,3.067602476,0.10809739,0.001500448,0.144739911,0.029334948,0
2496,2.616705685,0.110878962,"[[0.0, 0.0], [0.0, 768.0], [119.5, 768.0], [139.55, 536.96], [112.19, 257.57], [91.24, 0.0], [0.0, 0.0]]",target_classroom,wall,3.398283533,0.437673915,0.2,2.616705685,0.110878962,1.938815271,0.001052601,0.116694132,0.304166066,0.103568938,1
2497,3.393328292,0.14248249,"[[126.66, 105.09], [175.35, 104.28], [178.35, 146.44], [129.38, 149.57], [126.66, 105.09]]",target_classroom,drawing,3.77829306,0.174753002,0.35686275,3.393328292,0.14248249,2.992466739,0.089980005,0.002803802,0.16058323,0.020085872,0
2498,4.053461872,0.158915356,"[[191.9, 102.9], [191.67, 144.94], [191.95, 165.21], [225.27, 165.89], [224.18, 117.74], [223.64, 102.64], [191.9, 102.9]]",target_classroom,drawing,4.271863189,0.197605688,0.38039216,4.053461872,0.158915356,3.618009475,0.115849856,0.002787272,0.134028991,0.020226901,0
2499,3.590267679,0.404291569,"[[567.88, 138.08], [562.66, 138.76], [559.83, 143.97], [559.15, 153.61], [559.71, 165.51], [580.57, 178.2], [580.23, 154.18], [578.3, 145.56], [574.68, 141.25], [567.88, 138.08]]",target_classroom,drawing,3.767336764,0.429876382,0.74509805,3.590267679,0.404291569,3.302716828,0.380768204,0.000879924,0.122339692,0.012292476,0
2500,3.52155223,0.470414003,"[[483.98, 240.73], [489.97, 238.69], [493.64, 240.32], [496.9, 243.45], [498.13, 249.17], [498.67, 256.51], [495.27, 261.27], [491.46, 264.13], [487.65, 263.99], [483.03, 259.5], [481.53, 255.69], [481.13, 248.49], [481.4, 243.86], [483.98, 240.73]]",target_classroom,flower,3.590800834,0.479835958,0.7254902,3.52155223,0.470414003,3.454952521,0.463410538,0.000485738,0.028762552,0.004042567,0
2501,3.394423913,0.434212062,"[[542.07, 230.09], [544.67, 229.19], [549.07, 229.69], [550.37, 232.29], [552.17, 236.09], [552.57, 239.49], [551.87, 242.19], [550.57, 245.99], [549.27, 247.19], [545.77, 247.59], [543.27, 247.49], [541.77, 245.79], [539.27, 240.29], [539.17, 235.39], [542.07, 230.09]]",target_classroom,flower,3.510341698,0.440283983,0.7647059,3.394423913,0.434212062,3.285578383,0.426306076,0.000269572,0.056891859,0.003593401,0
2502,3.745752355,0.272239797,"[[764.29, 165.06], [766.54, 210.5], [782.78, 209.99], [781.75, 161.78], [764.29, 165.06]]",target_classroom,drawing,4.000367346,0.361519231,0.9137255,3.745752355,0.272239797,3.267531392,0.209425256,0.001061757,0.202394004,0.036767807,0
2503,3.445937322,0.06059464,"[[695.81, 58.19], [706.13, 86.52], [728.11, 65.33], [727.21, 55.47], [720.61, 36.42], [695.81, 58.19]]",target_classroom,drawing,3.871621048,0.093827713,0.84313726,3.445937322,0.06059464,2.895288979,0.036757878,0.001211802,0.23967766,0.011979866,0
2504,3.645469397,0.518902995,"[[567.2, 324.3], [589.25, 320.93], [606.37, 320.48], [612.26, 319.34], [618.72, 318.44], [623.37, 318.66], [628.13, 319.91], [628.92, 321.5], [628.35, 347.11], [619.74, 348.47], [600.59, 351.08], [579.2, 353.2], [566.7, 352.9], [566.7, 337.7], [567.2, 324.3]]",target_classroom,numbers,3.81843383,0.661272631,0.78039217,3.645469397,0.518902995,3.273114725,0.435736234,0.00250117,0.110322072,0.049258589,0
2505,3.897023425,0.257426061,"[[182.95, 177.9], [184.54, 223.46], [233.27, 220.06], [232.03, 197.39], [230.55, 181.41], [227.15, 176.42], [186.58, 176.65], [182.95, 177.9]]",target_classroom,drawing,4.021246809,0.335712344,0.3882353,3.897023425,0.257426061,3.794873322,0.195175923,0.002925873,0.059953735,0.035048206,0
